Axis1,Axis2,family,fine_clade,analysis_clade,n_compounds_structural,axis1_percent,axis2_percent
0.45079750576458566,0.38841340429043936,Acanthaceae,Asterids (Lamiids),Asterids,26,16.292383681441024,11.517746839074197
-0.18086913874653754,0.01359408872717833,Actinidiaceae,Asterids (Basal),Asterids,29,16.292383681441024,11.517746839074197
-0.19058670910603506,0.04030114691054484,Aizoaceae,Caryophyllales,Caryophyllales & Santalales,26,16.292383681441024,11.517746839074197
0.3069586499936551,0.2205463559767875,Amaranthaceae,Caryophyllales,Caryophyllales & Santalales,33,16.292383681441024,11.517746839074197
0.1728904667365652,-0.06202507193416559,Amaryllidaceae,Monocots,Monocots,76,16.292383681441024,11.517746839074197
0.0995203153103768,-0.36046697075035816,Anacardiaceae,Rosids (Malvids),Rosids,80,16.292383681441024,11.517746839074197
0.024394414648259706,-0.2064740280156296,Annonaceae,Magnoliids,Early angiosperms & magnoliids,209,16.292383681441024,11.517746839074197
0.037951199696234006,-0.26215222963202783,Apiaceae,Asterids (Campanulids),Asterids,103,16.292383681441024,11.517746839074197
0.07615141928704938,-0.285885228282147,Apocynaceae,Asterids (Lamiids),Asterids,89,16.292383681441024,11.517746839074197
0.365636380713075,-0.1620383708920542,Araliaceae,Asterids (Campanulids),Asterids,12,16.292383681441024,11.517746839074197
-0.1925971648779743,-0.25406220967037735,Arecaceae,Monocots (Commelinids),Monocots,43,16.292383681441024,11.517746839074197
0.20213401593181005,0.20369550601868444,Aristolochiaceae,Magnoliids,Early angiosperms & magnoliids,13,16.292383681441024,11.517746839074197
0.21379157660332224,-0.43945511817130534,Asparagaceae,Monocots,Monocots,158,16.292383681441024,11.517746839074197
0.5369958097739045,-0.12572684938703138,Asphodelaceae,Monocots,Monocots,34,16.292383681441024,11.517746839074197
0.180362136631555,-0.382803633533191,Asteraceae,Asterids (Campanulids),Asterids,716,16.292383681441024,11.517746839074197
0.4234586464317076,0.26267882483533583,Balanophoraceae,Santalales,Caryophyllales & Santalales,43,16.292383681441024,11.517746839074197
-0.06946253560464583,-0.42749953361808524,Begoniaceae,Rosids (Fabids),Rosids,16,16.292383681441024,11.517746839074197
0.3216025532055937,0.06443531532279845,Berberidaceae,Basal Eudicots,Early eudicots & Saxifragales,12,16.292383681441024,11.517746839074197
-0.4213512936789981,0.2042408373192755,Betulaceae,Rosids (Fabids),Rosids,48,16.292383681441024,11.517746839074197
-0.027079025698337315,-0.1501029004743928,Bignoniaceae,Asterids (Lamiids),Asterids,23,16.292383681441024,11.517746839074197
-0.07438606561562197,0.3188717009920463,Blechnaceae,Ferns,Non-seed vascular plants,10,16.292383681441024,11.517746839074197
-0.020695498076675655,-0.21250633648401657,Brassicaceae,Rosids (Malvids),Rosids,51,16.292383681441024,11.517746839074197
-0.43483068226667115,0.17563792826823416,Bromeliaceae,Monocots (Commelinids),Monocots,24,16.292383681441024,11.517746839074197
-0.1662248085318252,0.47062517749148375,Burseraceae,Rosids (Malvids),Rosids,20,16.292383681441024,11.517746839074197
0.22233169310019885,0.29936063502421806,Cactaceae,Caryophyllales,Caryophyllales & Santalales,20,16.292383681441024,11.517746839074197
0.10252372619218107,0.10577076680378224,Calophyllaceae,Rosids (Fabids),Rosids,19,16.292383681441024,11.517746839074197
-0.647191221524055,0.03239724848349518,Campanulaceae,Asterids (Campanulids),Asterids,10,16.292383681441024,11.517746839074197
