Axis1,Axis2,family,fine_clade,analysis_clade,n_compounds_structural,axis1_percent,axis2_percent
0.27234774557472263,-0.061973378175056465,Acanthaceae,Asterids (Lamiids),Asterids,26,9.158191209046718,6.025602143922456
-0.28826421299008176,0.30104668266652973,Actinidiaceae,Asterids (Basal),Asterids,29,9.158191209046718,6.025602143922456
-0.24449998020062563,0.1183386486357559,Aizoaceae,Caryophyllales,Caryophyllales & Santalales,26,9.158191209046718,6.025602143922456
0.1767852836369311,-0.1935320659593178,Amaranthaceae,Caryophyllales,Caryophyllales & Santalales,33,9.158191209046718,6.025602143922456
0.09647029512748284,-0.16793305503070394,Amaryllidaceae,Monocots,Monocots,76,9.158191209046718,6.025602143922456
-0.058904545834619224,-0.044441673025069815,Anacardiaceae,Rosids (Malvids),Rosids,80,9.158191209046718,6.025602143922456
-0.19520991505579283,-0.1905213574844337,Annonaceae,Magnoliids,Early angiosperms & magnoliids,209,9.158191209046718,6.025602143922456
-0.20760983463023697,-0.045916897543110596,Apiaceae,Asterids (Campanulids),Asterids,103,9.158191209046718,6.025602143922456
-0.08443513167680022,-0.21603337612397577,Apocynaceae,Asterids (Lamiids),Asterids,89,9.158191209046718,6.025602143922456
0.1089134506076429,-0.31535464893601434,Araliaceae,Asterids (Campanulids),Asterids,12,9.158191209046718,6.025602143922456
-0.19635381547555325,0.01405060285091789,Arecaceae,Monocots (Commelinids),Monocots,43,9.158191209046718,6.025602143922456
0.4426792190578956,0.12715229145547133,Aristolochiaceae,Magnoliids,Early angiosperms & magnoliids,13,9.158191209046718,6.025602143922456
0.04023232805394292,-0.18050302704518828,Asparagaceae,Monocots,Monocots,158,9.158191209046718,6.025602143922456
0.20154035292120384,0.22407563427768853,Asphodelaceae,Monocots,Monocots,34,9.158191209046718,6.025602143922456
-0.11551504801239043,-0.33340267056516587,Asteraceae,Asterids (Campanulids),Asterids,716,9.158191209046718,6.025602143922456
0.25144356925163375,-0.1846736427392791,Balanophoraceae,Santalales,Caryophyllales & Santalales,43,9.158191209046718,6.025602143922456
-0.16808731298491733,0.013059271481698565,Begoniaceae,Rosids (Fabids),Rosids,16,9.158191209046718,6.025602143922456
0.19752164938613548,-0.26539773939722916,Berberidaceae,Basal Eudicots,Early eudicots & Saxifragales,12,9.158191209046718,6.025602143922456
-0.1841217505812248,0.2312621525206907,Betulaceae,Rosids (Fabids),Rosids,48,9.158191209046718,6.025602143922456
0.20330076236898278,-0.14410222310852275,Bignoniaceae,Asterids (Lamiids),Asterids,23,9.158191209046718,6.025602143922456
0.3262854882428504,0.44137238858063554,Blechnaceae,Ferns,Non-seed vascular plants,10,9.158191209046718,6.025602143922456
-0.06055769718344111,0.06061536367658264,Brassicaceae,Rosids (Malvids),Rosids,51,9.158191209046718,6.025602143922456
-0.29112446546035103,0.3761945430786965,Bromeliaceae,Monocots (Commelinids),Monocots,24,9.158191209046718,6.025602143922456
0.24426001072274214,0.18453971431616556,Burseraceae,Rosids (Malvids),Rosids,20,9.158191209046718,6.025602143922456
0.4030036695147744,-0.039752181054922,Cactaceae,Caryophyllales,Caryophyllales & Santalales,20,9.158191209046718,6.025602143922456
-0.02819711284146971,2.8485929320056977e-4,Calophyllaceae,Rosids (Fabids),Rosids,19,9.158191209046718,6.025602143922456
0.011844107048501161,0.3723652087498474,Campanulaceae,Asterids (Campanulids),Asterids,10,9.158191209046718,6.025602143922456
-0.0665489139734511,-0.038379212959857315,Cannabaceae,Rosids (Fabids),Rosids,77,9.158191209046718,6.025602143922456
0.17229258444350898,0.1803619908049342,Caryophyllaceae,Caryophyllales,Caryophyllales & Santalales,16,9.158191209046718,6.025602143922456
-0.16391538400757877,0.14923459618979534,Celastraceae,Rosids (Fabids),Rosids,57,9.158191209046718,6.025602143922456
0.19391872677002128,0.27392581171451785,Cephalotaxaceae,Gymnosperms,Gymnosperms,10,9.158191209046718,6.025602143922456
0.23948901473873577,-0.0575734473936083,Chloranthaceae,Chloranthales,Early angiosperms & magnoliids,30,9.158191209046718,6.025602143922456
0.20114139922900603,0.35421675058483804,Chrysobalanaceae,Rosids (Fabids),Rosids,15,9.158191209046718,6.025602143922456
-0.11803934968259285,-0.16040580805405893,Clusiaceae,Rosids (Fabids),Rosids,125,9.158191209046718,6.025602143922456
-0.14105327591715383,0.04837939768051074,Combretaceae,Rosids (Malvids),Rosids,71,9.158191209046718,6.025602143922456
0.07097115926577018,-0.17783446053001162,Convolvulaceae,Asterids (Lamiids),Asterids,39,9.158191209046718,6.025602143922456
-0.18954648460261478,0.24851974464450216,Crassulaceae,Saxifragales,Early eudicots & Saxifragales,39,9.158191209046718,6.025602143922456
-0.2589760937746191,0.25122093488352976,Cucurbitaceae,Rosids (Fabids),Rosids,19,9.158191209046718,6.025602143922456
-0.11432095502317258,-0.16244103133563478,Cupressaceae,Gymnosperms,Gymnosperms,50,9.158191209046718,6.025602143922456
0.18296580769329435,0.21416606375640526,Cycadaceae,Gymnosperms,Gymnosperms,20,9.158191209046718,6.025602143922456
0.12890913555407482,-0.019262368722347996,Cyperaceae,Monocots (Commelinids),Monocots,69,9.158191209046718,6.025602143922456
-0.23850670543429997,0.0698706457662367,Davalliaceae,Ferns,Non-seed vascular plants,28,9.158191209046718,6.025602143922456
-0.2012585053046124,0.25977301512025175,Dioscoreaceae,Monocots,Monocots,30,9.158191209046718,6.025602143922456
0.40375686319225934,0.0723952246199054,Dipterocarpaceae,Rosids (Malvids),Rosids,22,9.158191209046718,6.025602143922456
0.23647244481923183,0.3493050933803617,Dryopteridaceae,Ferns,Non-seed vascular plants,26,9.158191209046718,6.025602143922456
-0.48345634969347673,0.31050608035623883,Ebenaceae,Asterids (Basal),Asterids,26,9.158191209046718,6.025602143922456
-0.19965504283437902,-0.21293461292350574,Ericaceae,Asterids (Basal),Asterids,166,9.158191209046718,6.025602143922456
-0.07036935271987521,-0.011552507671365085,Erythroxylaceae,Rosids (Fabids),Rosids,20,9.158191209046718,6.025602143922456
-0.19575772483182446,-0.2140737514350654,Euphorbiaceae,Rosids (Fabids),Rosids,214,9.158191209046718,6.025602143922456
-0.051283817380815146,-0.31113533150268524,Fabaceae,Rosids (Fabids),Rosids,5027,9.158191209046718,6.025602143922456
